timestamp,predicted_value,min_range,max_range,target,bet_amount,status,result,actual,profit_loss,bankroll_before,bankroll_after,input_sequence
2025-12-14T13:30:46.673006,0.6058,SMALL_BET,2.0,3.5,2.0,50.0,completed,loss,1.95,-50.0,49600.0,49550.0,"[10.17, 1.03, 2.33, 1.33, 1.19, 9.45, 1.27, 1.83, 13.27, 3.52, 2.18, 1.08, 3.01, 3.64, 1.58, 1.41, 1.73, 9.73, 1.3, 1.04, 3.82, 4.22, 1.0, 1.27, 1.77, 2.62, 4.46, 1.37, 6.96, 1.0]",52.3
2025-12-14T13:31:55.731299,0.5959,SMALL_BET,1.5,2.5,2.0,50.0,completed,loss,1.39,-50.0,49550.0,49500.0,"[1.33, 1.19, 9.45, 1.27, 1.83, 13.27, 3.52, 2.18, 1.08, 3.01, 3.64, 1.58, 1.41, 1.73, 9.73, 1.3, 1.04, 3.82, 4.22, 1.0, 1.27, 1.77, 2.62, 4.46, 1.37, 6.96, 1.0, 1.95, 5.77, 1.21]",51.5
2025-12-14T13:32:11.040333,0.5736,SMALL_BET,1.5,2.5,2.0,50.0,completed,loss,1.87,-50.0,49500.0,49450.0,"[1.19, 9.45, 1.27, 1.83, 13.27, 3.52, 2.18, 1.08, 3.01, 3.64, 1.58, 1.41, 1.73, 9.73, 1.3, 1.04, 3.82, 4.22, 1.0, 1.27, 1.77, 2.62, 4.46, 1.37, 6.96, 1.0, 1.95, 5.77, 1.21, 1.39]",49.6
2025-12-14T13:35:28.511902,0.636,SMALL_BET,2.0,3.5,2.0,50.0,completed,loss,1.21,-50.0,49450.0,49400.0,"[1.58, 1.41, 1.73, 9.73, 1.3, 1.04, 3.82, 4.22, 1.0, 1.27, 1.77, 2.62, 4.46, 1.37, 6.96, 1.0, 1.95, 5.77, 1.21, 1.39, 1.87, 10.96, 1.24, 2.67, 1.33, 1.2, 2.71, 1.31, 1.07, 2.03]",55.0
2025-12-14T13:35:54.446897,0.6609,BET,2.0,3.5,2.0,100.0,completed,win,2.05,100.0,49400.0,49500.0,"[1.73, 9.73, 1.3, 1.04, 3.82, 4.22, 1.0, 1.27, 1.77, 2.62, 4.46, 1.37, 6.96, 1.0, 1.95, 5.77, 1.21, 1.39, 1.87, 10.96, 1.24, 2.67, 1.33, 1.2, 2.71, 1.31, 1.07, 2.03, 1.21, 1.0]",57.1
2025-12-14T13:36:44.733942,0.5827,SMALL_BET,1.5,2.5,2.0,50.0,completed,win,2.6,50.0,49500.0,49550.0,"[1.3, 1.04, 3.82, 4.22, 1.0, 1.27, 1.77, 2.62, 4.46, 1.37, 6.96, 1.0, 1.95, 5.77, 1.21, 1.39, 1.87, 10.96, 1.24, 2.67, 1.33, 1.2, 2.71, 1.31, 1.07, 2.03, 1.21, 1.0, 2.05, 5.46]",50.3
2025-12-14T13:41:28.160567,0.7387,BET,2.0,3.5,2.0,100.0,completed,win,2.16,100.0,49550.0,49650.0,"[1.95, 5.77, 1.21, 1.39, 1.87, 10.96, 1.24, 2.67, 1.33, 1.2, 2.71, 1.31, 1.07, 2.03, 1.21, 1.0, 2.05, 5.46, 2.6, 6.44, 1.54, 7.84, 4.54, 8.13, 1.31, 1.78, 3.26, 1.53, 1.38, 1.01]",63.8
2025-12-14T13:41:48.138781,0.5789,SMALL_BET,1.5,2.5,2.0,50.0,completed,win,131.26,50.0,49650.0,49700.0,"[5.77, 1.21, 1.39, 1.87, 10.96, 1.24, 2.67, 1.33, 1.2, 2.71, 1.31, 1.07, 2.03, 1.21, 1.0, 2.05, 5.46, 2.6, 6.44, 1.54, 7.84, 4.54, 8.13, 1.31, 1.78, 3.26, 1.53, 1.38, 1.01, 2.16]",50.0
2025-12-14T13:47:32.477181,0.7526,BET,2.0,3.5,2.0,100.0,completed,loss,1.46,-100.0,49700.0,49600.0,"[1.07, 2.03, 1.21, 1.0, 2.05, 5.46, 2.6, 6.44, 1.54, 7.84, 4.54, 8.13, 1.31, 1.78, 3.26, 1.53, 1.38, 1.01, 2.16, 131.26, 1.0, 1.36, 1.96, 12.93, 1.02, 4.82, 15.08, 1.0, 18.04, 6.55]",65.0
2025-12-14T13:48:25.587753,0.6132,SMALL_BET,2.0,3.5,2.0,50.0,completed,win,2.12,50.0,49600.0,49650.0,"[1.0, 2.05, 5.46, 2.6, 6.44, 1.54, 7.84, 4.54, 8.13, 1.31, 1.78, 3.26, 1.53, 1.38, 1.01, 2.16, 131.26, 1.0, 1.36, 1.96, 12.93, 1.02, 4.82, 15.08, 1.0, 18.04, 6.55, 1.46, 1.0, 2.53]",53.0
2025-12-14T13:49:20.124818,0.747,BET,2.0,3.5,2.0,100.0,completed,loss,1.17,-100.0,49650.0,49550.0,"[2.6, 6.44, 1.54, 7.84, 4.54, 8.13, 1.31, 1.78, 3.26, 1.53, 1.38, 1.01, 2.16, 131.26, 1.0, 1.36, 1.96, 12.93, 1.02, 4.82, 15.08, 1.0, 18.04, 6.55, 1.46, 1.0, 2.53, 2.12, 1.28, 1.57]",64.5
2025-12-14T13:49:31.781364,0.6996,BET,2.0,3.5,2.0,100.0,completed,win,12.78,100.0,49550.0,49650.0,"[6.44, 1.54, 7.84, 4.54, 8.13, 1.31, 1.78, 3.26, 1.53, 1.38, 1.01, 2.16, 131.26, 1.0, 1.36, 1.96, 12.93, 1.02, 4.82, 15.08, 1.0, 18.04, 6.55, 1.46, 1.0, 2.53, 2.12, 1.28, 1.57, 1.17]",60.4
2025-12-14T13:50:15.366381,0.5623,SMALL_BET,1.5,2.5,2.0,50.0,completed,win,2.05,50.0,49650.0,49700.0,"[1.54, 7.84, 4.54, 8.13, 1.31, 1.78, 3.26, 1.53, 1.38, 1.01, 2.16, 131.26, 1.0, 1.36, 1.96, 12.93, 1.02, 4.82, 15.08, 1.0, 18.04, 6.55, 1.46, 1.0, 2.53, 2.12, 1.28, 1.57, 1.17, 12.78]",48.6
2025-12-14T13:50:36.377906,0.5879,SMALL_BET,1.5,2.5,2.0,50.0,completed,loss,1.57,-50.0,49700.0,49650.0,"[7.84, 4.54, 8.13, 1.31, 1.78, 3.26, 1.53, 1.38, 1.01, 2.16, 131.26, 1.0, 1.36, 1.96, 12.93, 1.02, 4.82, 15.08, 1.0, 18.04, 6.55, 1.46, 1.0, 2.53, 2.12, 1.28, 1.57, 1.17, 12.78, 2.05]",50.8
2025-12-14T13:50:52.708833,0.6472,SMALL_BET,2.0,3.5,2.0,50.0,completed,loss,1.4,-50.0,49650.0,49600.0,"[4.54, 8.13, 1.31, 1.78, 3.26, 1.53, 1.38, 1.01, 2.16, 131.26, 1.0, 1.36, 1.96, 12.93, 1.02, 4.82, 15.08, 1.0, 18.04, 6.55, 1.46, 1.0, 2.53, 2.12, 1.28, 1.57, 1.17, 12.78, 2.05, 1.57]",55.9
2025-12-14T13:52:20.386181,0.5611,SMALL_BET,1.5,2.5,2.0,50.0,completed,loss,1.48,-50.0,49600.0,49550.0,"[3.26, 1.53, 1.38, 1.01, 2.16, 131.26, 1.0, 1.36, 1.96, 12.93, 1.02, 4.82, 15.08, 1.0, 18.04, 6.55, 1.46, 1.0, 2.53, 2.12, 1.28, 1.57, 1.17, 12.78, 2.05, 1.57, 1.4, 1.18, 10.03, 1.4]",48.5
2025-12-14T13:52:56.605565,0.7041,BET,2.0,3.5,2.0,100.0,completed,loss,1.42,-100.0,49550.0,49450.0,"[1.38, 1.01, 2.16, 131.26, 1.0, 1.36, 1.96, 12.93, 1.02, 4.82, 15.08, 1.0, 18.04, 6.55, 1.46, 1.0, 2.53, 2.12, 1.28, 1.57, 1.17, 12.78, 2.05, 1.57, 1.4, 1.18, 10.03, 1.4, 1.48, 1.98]",60.8
2025-12-14T13:53:14.010282,0.644,SMALL_BET,2.0,3.5,2.0,50.0,completed,loss,1.65,-50.0,49450.0,49400.0,"[1.01, 2.16, 131.26, 1.0, 1.36, 1.96, 12.93, 1.02, 4.82, 15.08, 1.0, 18.04, 6.55, 1.46, 1.0, 2.53, 2.12, 1.28, 1.57, 1.17, 12.78, 2.05, 1.57, 1.4, 1.18, 10.03, 1.4, 1.48, 1.98, 1.42]",55.6
2025-12-14T13:53:31.825888,0.803,BET,2.0,3.5,2.0,100.0,completed,win,2.14,100.0,49400.0,49500.0,"[2.16, 131.26, 1.0, 1.36, 1.96, 12.93, 1.02, 4.82, 15.08, 1.0, 18.04, 6.55, 1.46, 1.0, 2.53, 2.12, 1.28, 1.57, 1.17, 12.78, 2.05, 1.57, 1.4, 1.18, 10.03, 1.4, 1.48, 1.98, 1.42, 1.65]",69.4
2025-12-14T13:53:51.863203,0.7356,BET,2.0,3.5,2.0,100.0,completed,loss,1.25,-100.0,49500.0,49400.0,"[131.26, 1.0, 1.36, 1.96, 12.93, 1.02, 4.82, 15.08, 1.0, 18.04, 6.55, 1.46, 1.0, 2.53, 2.12, 1.28, 1.57, 1.17, 12.78, 2.05, 1.57, 1.4, 1.18, 10.03, 1.4, 1.48, 1.98, 1.42, 1.65, 2.14]",63.6
2025-12-14T13:54:05.733457,0.7838,BET,2.0,3.5,2.0,100.0,completed,loss,1.01,-100.0,49400.0,49300.0,"[1.0, 1.36, 1.96, 12.93, 1.02, 4.82, 15.08, 1.0, 18.04, 6.55, 1.46, 1.0, 2.53, 2.12, 1.28, 1.57, 1.17, 12.78, 2.05, 1.57, 1.4, 1.18, 10.03, 1.4, 1.48, 1.98, 1.42, 1.65, 2.14, 1.25]",67.7
2025-12-14T13:54:40.197591,0.6809,BET,2.0,3.5,2.0,100.0,completed,loss,1.2,-100.0,49300.0,49200.0,"[1.96, 12.93, 1.02, 4.82, 15.08, 1.0, 18.04, 6.55, 1.46, 1.0, 2.53, 2.12, 1.28, 1.57, 1.17, 12.78, 2.05, 1.57, 1.4, 1.18, 10.03, 1.4, 1.48, 1.98, 1.42, 1.65, 2.14, 1.25, 1.01, 3.29]",58.8
2025-12-14T13:54:54.167167,0.6022,SMALL_BET,2.0,3.5,2.0,50.0,completed,win,3.56,50.0,49200.0,49250.0,"[12.93, 1.02, 4.82, 15.08, 1.0, 18.04, 6.55, 1.46, 1.0, 2.53, 2.12, 1.28, 1.57, 1.17, 12.78, 2.05, 1.57, 1.4, 1.18, 10.03, 1.4, 1.48, 1.98, 1.42, 1.65, 2.14, 1.25, 1.01, 3.29, 1.2]",52.0
2025-12-14T13:55:53.464901,0.6009,SMALL_BET,2.0,3.5,2.0,50.0,completed,win,2.83,50.0,49250.0,49300.0,"[4.82, 15.08, 1.0, 18.04, 6.55, 1.46, 1.0, 2.53, 2.12, 1.28, 1.57, 1.17, 12.78, 2.05, 1.57, 1.4, 1.18, 10.03, 1.4, 1.48, 1.98, 1.42, 1.65, 2.14, 1.25, 1.01, 3.29, 1.2, 3.56, 6.99]",51.9
2025-12-14T13:56:16.370178,0.5803,SMALL_BET,1.5,2.5,2.0,50.0,completed,win,5.97,50.0,49300.0,49350.0,"[15.08, 1.0, 18.04, 6.55, 1.46, 1.0, 2.53, 2.12, 1.28, 1.57, 1.17, 12.78, 2.05, 1.57, 1.4, 1.18, 10.03, 1.4, 1.48, 1.98, 1.42, 1.65, 2.14, 1.25, 1.01, 3.29, 1.2, 3.56, 6.99, 2.83]",50.4
2025-12-14T13:56:46.737338,0.7091,BET,2.0,3.5,2.0,100.0,completed,loss,1.93,-100.0,49350.0,49250.0,"[1.0, 18.04, 6.55, 1.46, 1.0, 2.53, 2.12, 1.28, 1.57, 1.17, 12.78, 2.05, 1.57, 1.4, 1.18, 10.03, 1.4, 1.48, 1.98, 1.42, 1.65, 2.14, 1.25, 1.01, 3.29, 1.2, 3.56, 6.99, 2.83, 5.97]",61.6
2025-12-14T13:57:07.702223,0.7165,BET,2.0,3.5,2.0,100.0,completed,win,2.22,100.0,49250.0,49350.0,"[18.04, 6.55, 1.46, 1.0, 2.53, 2.12, 1.28, 1.57, 1.17, 12.78, 2.05, 1.57, 1.4, 1.18, 10.03, 1.4, 1.48, 1.98, 1.42, 1.65, 2.14, 1.25, 1.01, 3.29, 1.2, 3.56, 6.99, 2.83, 5.97, 1.93]",62.3
2025-12-14T13:59:14.177822,0.5725,SMALL_BET,1.5,2.5,2.0,50.0,completed,loss,1.14,-50.0,49350.0,49300.0,"[1.28, 1.57, 1.17, 12.78, 2.05, 1.57, 1.4, 1.18, 10.03, 1.4, 1.48, 1.98, 1.42, 1.65, 2.14, 1.25, 1.01, 3.29, 1.2, 3.56, 6.99, 2.83, 5.97, 1.93, 2.22, 8.1, 2.34, 2.11, 1.4, 1.02]",49.8
2025-12-14T14:00:30.675238,0.6821,BET,2.0,3.5,2.0,100.0,completed,loss,1.05,-100.0,49300.0,49200.0,"[12.78, 2.05, 1.57, 1.4, 1.18, 10.03, 1.4, 1.48, 1.98, 1.42, 1.65, 2.14, 1.25, 1.01, 3.29, 1.2, 3.56, 6.99, 2.83, 5.97, 1.93, 2.22, 8.1, 2.34, 2.11, 1.4, 1.02, 1.14, 1.3, 27.71]",59.3
2025-12-14T14:01:36.992288,0.7861,BET,2.0,3.5,2.0,100.0,completed,win,8.6,100.0,49200.0,49300.0,"[1.4, 1.18, 10.03, 1.4, 1.48, 1.98, 1.42, 1.65, 2.14, 1.25, 1.01, 3.29, 1.2, 3.56, 6.99, 2.83, 5.97, 1.93, 2.22, 8.1, 2.34, 2.11, 1.4, 1.02, 1.14, 1.3, 27.71, 1.05, 4.31, 3.57]",68.3
2025-12-14T14:02:34.966992,0.8479,BET,2.0,3.5,2.0,100.0,completed,loss,1.28,-100.0,49300.0,49200.0,"[10.03, 1.4, 1.48, 1.98, 1.42, 1.65, 2.14, 1.25, 1.01, 3.29, 1.2, 3.56, 6.99, 2.83, 5.97, 1.93, 2.22, 8.1, 2.34, 2.11, 1.4, 1.02, 1.14, 1.3, 27.71, 1.05, 4.31, 3.57, 8.6, 1.85]",73.7
2025-12-14T14:03:08.360727,0.6154,SMALL_BET,2.0,3.5,2.0,50.0,completed,loss,1.48,-50.0,49200.0,49150.0,"[1.48, 1.98, 1.42, 1.65, 2.14, 1.25, 1.01, 3.29, 1.2, 3.56, 6.99, 2.83, 5.97, 1.93, 2.22, 8.1, 2.34, 2.11, 1.4, 1.02, 1.14, 1.3, 27.71, 1.05, 4.31, 3.57, 8.6, 1.85, 1.28, 1.89]",53.5
2025-12-14T14:03:24.341338,0.6673,BET,2.0,3.5,2.0,100.0,completed,win,2.87,100.0,49150.0,49250.0,"[1.98, 1.42, 1.65, 2.14, 1.25, 1.01, 3.29, 1.2, 3.56, 6.99, 2.83, 5.97, 1.93, 2.22, 8.1, 2.34, 2.11, 1.4, 1.02, 1.14, 1.3, 27.71, 1.05, 4.31, 3.57, 8.6, 1.85, 1.28, 1.89, 1.48]",58.0
2025-12-14T14:04:46.185331,0.828,BET,2.0,3.5,2.0,100.0,completed,win,22.95,100.0,49250.0,49350.0,"[2.14, 1.25, 1.01, 3.29, 1.2, 3.56, 6.99, 2.83, 5.97, 1.93, 2.22, 8.1, 2.34, 2.11, 1.4, 1.02, 1.14, 1.3, 27.71, 1.05, 4.31, 3.57, 8.6, 1.85, 1.28, 1.89, 1.48, 2.87, 5.17, 3.48]",72.0
2025-12-14T14:05:35.368934,0.5694,SMALL_BET,1.5,2.5,2.0,50.0,completed,loss,1.27,-50.0,49350.0,49300.0,"[1.25, 1.01, 3.29, 1.2, 3.56, 6.99, 2.83, 5.97, 1.93, 2.22, 8.1, 2.34, 2.11, 1.4, 1.02, 1.14, 1.3, 27.71, 1.05, 4.31, 3.57, 8.6, 1.85, 1.28, 1.89, 1.48, 2.87, 5.17, 3.48, 22.95]",49.5
2025-12-14T14:06:19.387201,0.7284,BET,2.0,3.5,2.0,100.0,completed,loss,1.54,-100.0,49300.0,49200.0,"[1.2, 3.56, 6.99, 2.83, 5.97, 1.93, 2.22, 8.1, 2.34, 2.11, 1.4, 1.02, 1.14, 1.3, 27.71, 1.05, 4.31, 3.57, 8.6, 1.85, 1.28, 1.89, 1.48, 2.87, 5.17, 3.48, 22.95, 1.27, 1.1, 1.85]",63.3
2025-12-14T14:07:04.490797,0.7049,BET,2.0,3.5,2.0,100.0,completed,win,4.75,100.0,49200.0,49300.0,"[2.83, 5.97, 1.93, 2.22, 8.1, 2.34, 2.11, 1.4, 1.02, 1.14, 1.3, 27.71, 1.05, 4.31, 3.57, 8.6, 1.85, 1.28, 1.89, 1.48, 2.87, 5.17, 3.48, 22.95, 1.27, 1.1, 1.85, 1.54, 1.45, 1.16]",61.3
2025-12-14T14:07:33.056652,0.7201,BET,2.0,3.5,2.0,100.0,completed,loss,1.13,-100.0,49300.0,49200.0,"[5.97, 1.93, 2.22, 8.1, 2.34, 2.11, 1.4, 1.02, 1.14, 1.3, 27.71, 1.05, 4.31, 3.57, 8.6, 1.85, 1.28, 1.89, 1.48, 2.87, 5.17, 3.48, 22.95, 1.27, 1.1, 1.85, 1.54, 1.45, 1.16, 4.75]",62.6
2025-12-14T14:07:46.920466,0.5607,SMALL_BET,1.5,2.5,2.0,50.0,completed,loss,1.12,-50.0,49200.0,49150.0,"[1.93, 2.22, 8.1, 2.34, 2.11, 1.4, 1.02, 1.14, 1.3, 27.71, 1.05, 4.31, 3.57, 8.6, 1.85, 1.28, 1.89, 1.48, 2.87, 5.17, 3.48, 22.95, 1.27, 1.1, 1.85, 1.54, 1.45, 1.16, 4.75, 1.13]",48.7
2025-12-14T14:08:49.772946,0.771,BET,2.0,3.5,2.0,100.0,completed,win,15.74,100.0,49150.0,49250.0,"[2.34, 2.11, 1.4, 1.02, 1.14, 1.3, 27.71, 1.05, 4.31, 3.57, 8.6, 1.85, 1.28, 1.89, 1.48, 2.87, 5.17, 3.48, 22.95, 1.27, 1.1, 1.85, 1.54, 1.45, 1.16, 4.75, 1.13, 1.12, 1.81, 5.35]",67.0
2025-12-14T14:10:03.541452,0.6086,SMALL_BET,2.0,3.5,2.0,50.0,completed,loss,1.07,-50.0,49250.0,49200.0,"[1.02, 1.14, 1.3, 27.71, 1.05, 4.31, 3.57, 8.6, 1.85, 1.28, 1.89, 1.48, 2.87, 5.17, 3.48, 22.95, 1.27, 1.1, 1.85, 1.54, 1.45, 1.16, 4.75, 1.13, 1.12, 1.81, 5.35, 15.74, 1.68, 1.04]",52.9
2025-12-14T14:10:15.762792,0.5953,SMALL_BET,1.5,2.5,2.0,50.0,completed,win,5.42,50.0,49200.0,49250.0,"[1.14, 1.3, 27.71, 1.05, 4.31, 3.57, 8.6, 1.85, 1.28, 1.89, 1.48, 2.87, 5.17, 3.48, 22.95, 1.27, 1.1, 1.85, 1.54, 1.45, 1.16, 4.75, 1.13, 1.12, 1.81, 5.35, 15.74, 1.68, 1.04, 1.07]",51.7
2025-12-14T14:11:22.633233,0.7526,BET,2.0,3.5,2.0,100.0,completed,loss,1.63,-100.0,49250.0,49150.0,"[4.31, 3.57, 8.6, 1.85, 1.28, 1.89, 1.48, 2.87, 5.17, 3.48, 22.95, 1.27, 1.1, 1.85, 1.54, 1.45, 1.16, 4.75, 1.13, 1.12, 1.81, 5.35, 15.74, 1.68, 1.04, 1.07, 5.42, 1.05, 1.06, 1.0]",65.4
2025-12-14T14:12:44.348715,0.7004,BET,2.0,3.5,2.0,100.0,completed,loss,1.09,-100.0,49150.0,49050.0,"[1.28, 1.89, 1.48, 2.87, 5.17, 3.48, 22.95, 1.27, 1.1, 1.85, 1.54, 1.45, 1.16, 4.75, 1.13, 1.12, 1.81, 5.35, 15.74, 1.68, 1.04, 1.07, 5.42, 1.05, 1.06, 1.0, 1.63, 1.3, 7.32, 1.11]",60.9
2025-12-14T14:13:09.971691,0.6478,SMALL_BET,2.0,3.5,2.0,50.0,completed,loss,1.0,-50.0,49050.0,49000.0,"[1.48, 2.87, 5.17, 3.48, 22.95, 1.27, 1.1, 1.85, 1.54, 1.45, 1.16, 4.75, 1.13, 1.12, 1.81, 5.35, 15.74, 1.68, 1.04, 1.07, 5.42, 1.05, 1.06, 1.0, 1.63, 1.3, 7.32, 1.11, 1.09, 1.4]",56.3
2025-12-14T14:14:49.894155,0.7078,BET,2.0,3.5,2.0,100.0,completed,loss,1.55,-100.0,49000.0,48900.0,"[1.27, 1.1, 1.85, 1.54, 1.45, 1.16, 4.75, 1.13, 1.12, 1.81, 5.35, 15.74, 1.68, 1.04, 1.07, 5.42, 1.05, 1.06, 1.0, 1.63, 1.3, 7.32, 1.11, 1.09, 1.4, 1.0, 4.1, 1.2, 4.81, 1.76]",61.5
2025-12-14T14:15:22.836460,0.5543,SMALL_BET,1.5,2.5,2.0,50.0,completed,loss,1.3,-50.0,48900.0,48850.0,"[1.1, 1.85, 1.54, 1.45, 1.16, 4.75, 1.13, 1.12, 1.81, 5.35, 15.74, 1.68, 1.04, 1.07, 5.42, 1.05, 1.06, 1.0, 1.63, 1.3, 7.32, 1.11, 1.09, 1.4, 1.0, 4.1, 1.2, 4.81, 1.76, 1.55]",48.2
2025-12-14T14:15:54.068802,0.7763,BET,2.0,3.5,2.0,100.0,completed,win,2.73,100.0,48850.0,48950.0,"[1.54, 1.45, 1.16, 4.75, 1.13, 1.12, 1.81, 5.35, 15.74, 1.68, 1.04, 1.07, 5.42, 1.05, 1.06, 1.0, 1.63, 1.3, 7.32, 1.11, 1.09, 1.4, 1.0, 4.1, 1.2, 4.81, 1.76, 1.55, 1.3, 1.56]",67.5
2025-12-14T14:16:16.871109,0.6476,SMALL_BET,2.0,3.5,2.0,50.0,completed,win,128.33,50.0,48950.0,49000.0,"[1.45, 1.16, 4.75, 1.13, 1.12, 1.81, 5.35, 15.74, 1.68, 1.04, 1.07, 5.42, 1.05, 1.06, 1.0, 1.63, 1.3, 7.32, 1.11, 1.09, 1.4, 1.0, 4.1, 1.2, 4.81, 1.76, 1.55, 1.3, 1.56, 2.73]",56.3
2025-12-14T14:17:59.612092,0.6559,BET,2.0,3.5,2.0,100.0,completed,win,12.51,100.0,49000.0,49100.0,"[1.13, 1.12, 1.81, 5.35, 15.74, 1.68, 1.04, 1.07, 5.42, 1.05, 1.06, 1.0, 1.63, 1.3, 7.32, 1.11, 1.09, 1.4, 1.0, 4.1, 1.2, 4.81, 1.76, 1.55, 1.3, 1.56, 2.73, 128.33, 1.48, 1.93]",57.0
2025-12-14T14:18:38.663829,0.6238,SMALL_BET,2.0,3.5,2.0,50.0,completed,win,24.89,50.0,49100.0,49150.0,"[1.12, 1.81, 5.35, 15.74, 1.68, 1.04, 1.07, 5.42, 1.05, 1.06, 1.0, 1.63, 1.3, 7.32, 1.11, 1.09, 1.4, 1.0, 4.1, 1.2, 4.81, 1.76, 1.55, 1.3, 1.56, 2.73, 128.33, 1.48, 1.93, 12.51]",54.2
2025-12-14T14:19:45.098136,0.5833,SMALL_BET,1.5,2.5,2.0,50.0,completed,loss,1.45,-50.0,49150.0,49100.0,"[5.35, 15.74, 1.68, 1.04, 1.07, 5.42, 1.05, 1.06, 1.0, 1.63, 1.3, 7.32, 1.11, 1.09, 1.4, 1.0, 4.1, 1.2, 4.81, 1.76, 1.55, 1.3, 1.56, 2.73, 128.33, 1.48, 1.93, 12.51, 24.89, 1.34]",50.7
2025-12-14T14:21:57.760388,0.7101,BET,2.0,3.5,2.0,100.0,completed,loss,1.7,-100.0,49100.0,49000.0,"[1.05, 1.06, 1.0, 1.63, 1.3, 7.32, 1.11, 1.09, 1.4, 1.0, 4.1, 1.2, 4.81, 1.76, 1.55, 1.3, 1.56, 2.73, 128.33, 1.48, 1.93, 12.51, 24.89, 1.34, 1.45, 1.46, 6.41, 1.6, 9.3, 1.15]",61.7
2025-12-14T14:22:14.750441,0.6551,BET,2.0,3.5,2.0,100.0,completed,loss,1.76,-100.0,49000.0,48900.0,"[1.06, 1.0, 1.63, 1.3, 7.32, 1.11, 1.09, 1.4, 1.0, 4.1, 1.2, 4.81, 1.76, 1.55, 1.3, 1.56, 2.73, 128.33, 1.48, 1.93, 12.51, 24.89, 1.34, 1.45, 1.46, 6.41, 1.6, 9.3, 1.15, 1.7]",56.9
2025-12-14T14:22:32.187803,0.9216,BET,2.0,3.5,2.0,100.0,completed,loss,1.32,-100.0,48900.0,48800.0,"[1.0, 1.63, 1.3, 7.32, 1.11, 1.09, 1.4, 1.0, 4.1, 1.2, 4.81, 1.76, 1.55, 1.3, 1.56, 2.73, 128.33, 1.48, 1.93, 12.51, 24.89, 1.34, 1.45, 1.46, 6.41, 1.6, 9.3, 1.15, 1.7, 1.76]",80.1
2025-12-14T14:22:47.624953,0.7976,BET,2.0,3.5,2.0,100.0,completed,win,424.22,100.0,48800.0,48900.0,"[1.63, 1.3, 7.32, 1.11, 1.09, 1.4, 1.0, 4.1, 1.2, 4.81, 1.76, 1.55, 1.3, 1.56, 2.73, 128.33, 1.48, 1.93, 12.51, 24.89, 1.34, 1.45, 1.46, 6.41, 1.6, 9.3, 1.15, 1.7, 1.76, 1.32]",69.3
2025-12-14T14:24:34.623701,0.6559,BET,2.0,3.5,2.0,100.0,completed,win,11.8,100.0,48900.0,49000.0,"[7.32, 1.11, 1.09, 1.4, 1.0, 4.1, 1.2, 4.81, 1.76, 1.55, 1.3, 1.56, 2.73, 128.33, 1.48, 1.93, 12.51, 24.89, 1.34, 1.45, 1.46, 6.41, 1.6, 9.3, 1.15, 1.7, 1.76, 1.32, 424.22, 2.87]",57.0
2025-12-14T14:26:11.848336,0.6584,BET,2.0,3.5,2.0,100.0,completed,loss,1.69,-100.0,49000.0,48900.0,"[1.0, 4.1, 1.2, 4.81, 1.76, 1.55, 1.3, 1.56, 2.73, 128.33, 1.48, 1.93, 12.51, 24.89, 1.34, 1.45, 1.46, 6.41, 1.6, 9.3, 1.15, 1.7, 1.76, 1.32, 424.22, 2.87, 11.8, 1.08, 2.74, 2.23]",57.2
2025-12-14T14:27:45.003383,0.5668,SMALL_BET,1.5,2.5,2.0,50.0,completed,loss,1.0,-50.0,48900.0,48850.0,"[1.76, 1.55, 1.3, 1.56, 2.73, 128.33, 1.48, 1.93, 12.51, 24.89, 1.34, 1.45, 1.46, 6.41, 1.6, 9.3, 1.15, 1.7, 1.76, 1.32, 424.22, 2.87, 11.8, 1.08, 2.74, 2.23, 1.69, 3.27, 1.29, 6.92]",49.3
2025-12-14T14:27:57.266257,0.7468,BET,2.0,3.5,2.0,100.0,completed,win,22.6,100.0,48850.0,48950.0,"[1.55, 1.3, 1.56, 2.73, 128.33, 1.48, 1.93, 12.51, 24.89, 1.34, 1.45, 1.46, 6.41, 1.6, 9.3, 1.15, 1.7, 1.76, 1.32, 424.22, 2.87, 11.8, 1.08, 2.74, 2.23, 1.69, 3.27, 1.29, 6.92, 1.0]",64.9
2025-12-14T14:29:12.963336,0.7355,BET,2.0,3.5,2.0,100.0,completed,win,4.22,100.0,48950.0,49050.0,"[1.56, 2.73, 128.33, 1.48, 1.93, 12.51, 24.89, 1.34, 1.45, 1.46, 6.41, 1.6, 9.3, 1.15, 1.7, 1.76, 1.32, 424.22, 2.87, 11.8, 1.08, 2.74, 2.23, 1.69, 3.27, 1.29, 6.92, 1.0, 22.6, 3.76]",63.9
2025-12-14T14:29:40.260146,0.685,BET,2.0,3.5,2.0,100.0,completed,loss,1.0,-100.0,49050.0,48950.0,"[2.73, 128.33, 1.48, 1.93, 12.51, 24.89, 1.34, 1.45, 1.46, 6.41, 1.6, 9.3, 1.15, 1.7, 1.76, 1.32, 424.22, 2.87, 11.8, 1.08, 2.74, 2.23, 1.69, 3.27, 1.29, 6.92, 1.0, 22.6, 3.76, 4.22]",59.5
