timestamp,multiplier
2025-12-15 05:55:10,63.93
2025-12-15 05:56:17,59.26
2025-12-15 05:56:26,1.0
2025-12-15 05:56:40,1.44
2025-12-15 05:56:53,1.22
2025-12-15 05:57:39,22.9
2025-12-15 05:58:15,7.31
2025-12-15 05:58:28,1.13
2025-12-15 05:58:46,2.01
2025-12-15 05:58:58,1.12
2025-12-15 05:59:29,5.73
2025-12-15 05:59:48,1.95
2025-12-15 06:00:00,1.17
2025-12-15 06:00:17,1.05
2025-12-15 06:00:37,2.14
2025-12-15 06:00:48,1.08
2025-12-15 06:01:13,3.8
2025-12-15 06:01:29,1.53
2025-12-15 06:01:39,1.0
2025-12-15 06:02:04,3.3
2025-12-15 06:02:22,1.99
2025-12-15 06:02:38,1.53
2025-12-15 06:02:51,1.14
2025-12-15 06:03:01,1.01
2025-12-15 06:03:42,14.7
2025-12-15 06:03:57,1.31
2025-12-15 06:04:13,1.66
2025-12-15 06:04:33,2.65
2025-12-15 06:04:48,1.17
2025-12-15 06:05:05,1.69
2025-12-15 06:05:26,1.11
2025-12-15 06:05:34,1.05
2025-12-15 06:05:53,2.03
2025-12-15 06:06:10,1.82
2025-12-15 06:06:39,4.65
2025-12-15 06:07:12,6.0
2025-12-15 06:07:28,1.81
2025-12-15 06:08:13,18.57
2025-12-15 06:08:37,3.3
2025-12-15 06:09:03,3.5
2025-12-15 06:09:25,2.54
2025-12-15 06:09:38,1.28
2025-12-15 06:09:57,2.16
2025-12-15 06:10:20,1.3
2025-12-15 06:10:29,1.08
2025-12-15 06:10:43,1.28
2025-12-15 06:11:51,140.15
2025-12-15 06:12:04,1.27
2025-12-15 06:12:16,1.04
2025-12-15 06:12:26,1.08
2025-12-15 06:12:48,2.08
2025-12-15 06:13:03,1.82
2025-12-15 06:13:41,9.69
2025-12-15 06:13:50,1.02
2025-12-15 06:14:03,1.2
2025-12-15 06:14:22,1.8
2025-12-15 06:14:36,1.37
2025-12-15 06:14:48,1.23
2025-12-15 06:15:00,1.07
2025-12-15 06:15:12,1.27
2025-12-15 06:15:36,3.15
2025-12-15 06:15:50,1.33
2025-12-15 06:16:44,38.64
